owner	method	mangled	evidence	source	note
IVP_SurfaceBuilder_3ds	*		layout-not-applicable	ivp_compact_builder/ivp_surbuild_3ds.hxx; include/BML/IVP/SurfaceBuilder.h	The sole public conversion is static; no builder object or this-pointer crosses the ABI, so the imported empty-class size is not a layout claim.
IVP_Template_SurfaceBuilder_3ds	IVP_Template_SurfaceBuilder_3ds	??0IVP_Template_SurfaceBuilder_3ds@@QAE@XZ	nearby-source-basis	ivp_compact_builder/3dsimport_co.cxx	The stripped constructor initializes the only confirmed field, scale, to 1.0f exactly as the neighboring body.
IVP_SurfaceBuilder_3ds	convert_3ds_to_concave	?convert_3ds_to_concave@IVP_SurfaceBuilder_3ds@@SAPAVIVP_Concave_Polyhedron@@PBDPAVIVP_Template_SurfaceBuilder_3ds@@@Z	nearby-source-basis	ivp_compact_builder/3dsimport_co.cxx	The stripped adapter is selectively reconstructed around the neighboring 3DS chunk subset, exact-coordinate merge, scale and T-junction repair semantics; legacy global parser state and unrelated object-output code are not imported.
IVP_Template_SurfaceBuilder_3ds	IVP_Template_SurfaceBuilder_3ds	??0IVP_Template_SurfaceBuilder_3ds@@QAE@XZ	host-test	tests/IvpRetailContactLifecycleTest.cpp	A Ballance collision-mesh import applies a non-default 2.5 scale through the confirmed one-float template.
IVP_SurfaceBuilder_3ds	convert_3ds_to_concave	?convert_3ds_to_concave@IVP_SurfaceBuilder_3ds@@SAPAVIVP_Concave_Polyhedron@@PBDPAVIVP_Template_SurfaceBuilder_3ds@@@Z	host-test	tests/IvpRetailContactLifecycleTest.cpp	A generated closed tetrahedral 3DS becomes four indexed faces and then a valid exact-DLL compact surface; an out-of-range face index is rejected without returning partial geometry.
IVP_SurfaceBuilder_Q12	*		layout-ida-only	tools/ivp/Inspect-IvpTypes.py	The imported Ballance Q1/Q2 BSP builder is exactly 0x6C bytes; all array pointers, counts, conversion floats, statistics, path vector and halfspace pointer agree field-for-field with nearby source.
IVP_SurfaceBuilder_Q12	IVP_SurfaceBuilder_Q12	??0IVP_SurfaceBuilder_Q12@@QAE@XZ	nearby-source-basis	ivp_compact_builder/ivp_surbuild_q12.cxx	The stripped constructor initializes the confirmed pointers, scale and ownership flag and creates the two integer sentinels plus halfspace workspace.
IVP_SurfaceBuilder_Q12	~IVP_SurfaceBuilder_Q12	??_DIVP_SurfaceBuilder_Q12@@QAEXXZ	nearby-source-basis	ivp_compact_builder/ivp_surbuild_q12.cxx	The stripped destructor releases owned disk lumps, sentinels and the current halfspace workspace while preserving external-memory ownership.
IVP_SurfaceBuilder_Q12	load_q12bsp_file	?load_q12bsp_file@IVP_SurfaceBuilder_Q12@@QAEHPAD@Z	nearby-source-basis	ivp_compact_builder/ivp_surbuild_q12.cxx	The stripped file adapter restores the four neighboring Quake lumps used by physics conversion; it adds explicit file/lump bounds and element-size validation before taking ownership.
IVP_SurfaceBuilder_Q12	init_q12bsp_from_memory	?init_q12bsp_from_memory@IVP_SurfaceBuilder_Q12@@QAEXHHPAUdmodel_t@@HPAUdplane_t@@HPAUdnode_t@@HPAUdclipnode_t@@@Z	nearby-source-basis	ivp_compact_builder/ivp_surbuild_q12.cxx	The memory initializer borrows the exact public dmodel/dplane/dnode/dclipnode arrays and marks them non-owning.
IVP_SurfaceBuilder_Q12	unload_q12bsp	?unload_q12bsp@IVP_SurfaceBuilder_Q12@@QAEXXZ	nearby-source-basis	ivp_compact_builder/ivp_surbuild_q12.cxx	Disk-loaded arrays are freed; borrowed arrays are detached without deletion. Confirmed pointers and counts are cleared to prevent stale reuse.
IVP_SurfaceBuilder_Q12	convert_q12bsp_model_to_compact_ledges	?convert_q12bsp_model_to_compact_ledges@IVP_SurfaceBuilder_Q12@@QAEXHNNMPAV?$IVP_U_Vector@VIVP_Compact_Ledge@@@@@Z	nearby-source-basis	ivp_compact_builder/ivp_surbuild_q12.cxx	The stripped BSP traversal preserves X/-Z/Y plane mapping, model-boundary expansion, scaling, per-plane shrink and terminal-solid halfspace construction; final convex ledges use retained Ballance Pointsoup.
IVP_SurfaceBuilder_Q12	convert_q12bsp_model_to_single_compact_surface	?convert_q12bsp_model_to_single_compact_surface@IVP_SurfaceBuilder_Q12@@QAEPAVIVP_Compact_Surface@@HNNM@Z	nearby-source-basis	ivp_compact_builder/ivp_surbuild_q12.cxx	The stripped upper adapter inserts converted brushes into retained Ballance Ledge Soup and explicitly returns null when no valid brush was produced.
IVP_SurfaceBuilder_Q12	IVP_SurfaceBuilder_Q12	??0IVP_SurfaceBuilder_Q12@@QAE@XZ	host-test	tests/IvpRetailContactLifecycleTest.cpp	Two independent builders initialize usable memory and disk conversion workspaces on the confirmed 0x6C layout.
IVP_SurfaceBuilder_Q12	~IVP_SurfaceBuilder_Q12	??_DIVP_SurfaceBuilder_Q12@@QAEXXZ	host-test	tests/IvpRetailContactLifecycleTest.cpp	Both external-memory and disk-owning builders leave scope after exact-DLL compact allocations have been validated and released.
IVP_SurfaceBuilder_Q12	load_q12bsp_file	?load_q12bsp_file@IVP_SurfaceBuilder_Q12@@QAEHPAD@Z	host-test	tests/IvpRetailContactLifecycleTest.cpp	A generated version-30 BSP with real model, plane and node lumps loads as one model and subsequently produces collision geometry.
IVP_SurfaceBuilder_Q12	init_q12bsp_from_memory	?init_q12bsp_from_memory@IVP_SurfaceBuilder_Q12@@QAEXHHPAUdmodel_t@@HPAUdplane_t@@HPAUdnode_t@@HPAUdclipnode_t@@@Z	host-test	tests/IvpRetailContactLifecycleTest.cpp	A six-node borrowed BSP brush is accepted without copying or taking ownership of its stack arrays.
IVP_SurfaceBuilder_Q12	unload_q12bsp	?unload_q12bsp@IVP_SurfaceBuilder_Q12@@QAEXXZ	host-test	tests/IvpRetailContactLifecycleTest.cpp	Unloading borrowed data leaves the caller arrays valid and prevents a subsequent conversion; disk-owned lump arrays are also explicitly unloaded.
IVP_SurfaceBuilder_Q12	convert_q12bsp_model_to_compact_ledges	?convert_q12bsp_model_to_compact_ledges@IVP_SurfaceBuilder_Q12@@QAEXHNNMPAV?$IVP_U_Vector@VIVP_Compact_Ledge@@@@@Z	host-test	tests/IvpRetailContactLifecycleTest.cpp	A six-plane brush scaled by 0.5 and shrunk by 0.1 metres becomes one exact-Pointsoup eight-point ledge whose measured bounds are +/-0.9 on all axes.
IVP_SurfaceBuilder_Q12	convert_q12bsp_model_to_single_compact_surface	?convert_q12bsp_model_to_single_compact_surface@IVP_SurfaceBuilder_Q12@@QAEPAVIVP_Compact_Surface@@HNNM@Z	host-test	tests/IvpRetailContactLifecycleTest.cpp	The disk-loaded brush compiles through exact Ballance Ledge Soup into a compact surface whose Polygon manager enumerates one eight-point terminal ledge.
IVP_Compact_Mopp	*		layout-ida-only	tools/ivp/Inspect-IvpTypes.py	Ballance imports the complete 0x30 MOPP header field-for-field, including its MSVC 8/24 deviation-and-size bitfield and the root, ledge-array and convex-hull offsets; no hkMoppCode type or MOPP routine survives.
IVP_Compact_Mopp	byte_swap	?byte_swap@IVP_Compact_Mopp@@QAEXXZ	nearby-source-basis	havana/havok/hk_mopp/ivp_compact_mopp.hxx;ivp_surface_manager/ivp_compact_surface.cxx	The header-only MOPP format and sibling compact-surface endian body determine the MSVC-to-PowerPC 8/24 transformation; all three meaningful MOPP offsets are converted while the alignment dummy remains opaque.
IVP_Compact_Mopp	byte_swap	?byte_swap@IVP_Compact_Mopp@@QAEXXZ	host-test	tests/IvpRetailContactLifecycleTest.cpp	A synthetic confirmed-layout MOPP header independently decodes to the original floats, 0x7f/0x012345 packed fields and root/ledge/hull offsets after big-endian serialization.
IVP_Compact_Mopp	get_compact_ledge_tree_root	?get_compact_ledge_tree_root@IVP_Compact_Mopp@@QBEPBVhkMoppCode@@XZ	host-test	tests/IvpRetailContactLifecycleTest.cpp	The public inline accessor resolves a +0x30 root offset from a 16-byte-aligned confirmed-layout allocation.
IVP_Compact_Mopp	get_size	?get_size@IVP_Compact_Mopp@@QBEHXZ	host-test	tests/IvpRetailContactLifecycleTest.cpp	The public inline accessor returns the signed 24-bit 0x012345 byte size from the Ballance packed header.
IVP_Car_System_Real_Wheels	*		layout-ida-only	tools/ivp/Inspect-IvpTypes.py	The imported Ballance concrete real-wheel car is 0x450 bytes and agrees with nearby fields except that the two later powerslide actuator pointers are absent; all fields through the 0x308 debug block have fixed offsets.
IVP_Car_System_Real_Wheels	do_steering	?do_steering@IVP_Car_System_Real_Wheels@@UAEXM_N@Z	ida-virtual-variant	build-dev/ida-types-real-wheels.log	The nearby two-argument virtual is absent from Ballance's 28-slot base contract; the reconstructed override keeps the imported one-float steering slot.
IVP_Car_System_Real_Wheels	get_booster_time_to_go	?get_booster_time_to_go@IVP_Car_System_Real_Wheels@@UAEMXZ	ida-virtual-variant	build-dev/ida-types-real-wheels.log	The nearby virtual query has no Ballance base slot and is exposed only as a non-virtual inline convenience over the confirmed +0x13C timer.
IVP_Car_System_Real_Wheels	set_powerslide	?set_powerslide@IVP_Car_System_Real_Wheels@@UAEXMM@Z	retail-interface-absent	docs/zh-CN/ivp-retail-differences.md	Ballance's 0x450 object omits both powerslide actuator fields used by the nearby body and its 28-slot base omits the virtual operation, so this later API cannot be represented compatibly.
IVP_Car_System_Real_Wheels	IVP_Car_System_Real_Wheels		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.cxx	The stripped constructor is selectively reconstructed over the confirmed 0x450 layout, omitting only the later powerslide block whose fields are absent in Ballance.
IVP_Car_System_Real_Wheels	~IVP_Car_System_Real_Wheels		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.cxx	The destructor releases the owned constraint solver; actuator lifetime remains environment-managed as in the neighboring implementation.
IVP_Car_System_Real_Wheels	do_steering_wheel		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.cxx	Wheel target rotation and reversed-wheel correction use the confirmed constraint-object matrices and Ballance axis indices.
IVP_Car_System_Real_Wheels	change_spring_constant		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.cxx	The selected suspension forwards the spring constant through the retained setter ABI.
IVP_Car_System_Real_Wheels	change_spring_dampening		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.cxx	The selected suspension forwards rebound damping through the retained setter ABI.
IVP_Car_System_Real_Wheels	change_spring_dampening_compression		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.cxx	Compression damping is forwarded to the Ballance-layout Suspension tail.
IVP_Car_System_Real_Wheels	change_max_body_force		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.cxx	The body-side suspension impulse cap is updated on the selected wheel.
IVP_Car_System_Real_Wheels	change_spring_pre_tension		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.cxx	The early real-wheel implementation preserves its 500-unit construction length minus requested pretension conversion.
IVP_Car_System_Real_Wheels	change_spring_length		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.cxx	The selected suspension forwards its zero-force length through the retained setter ABI.
IVP_Car_System_Real_Wheels	change_stabilizer_constant		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.cxx	The selected axle forwards its stabilizer constant to the compatible four-point actuator.
IVP_Car_System_Real_Wheels	change_fast_turn_factor		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.cxx	The steering feedback factor is stored at the confirmed +0x130 field.
IVP_Car_System_Real_Wheels	change_wheel_torque		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.cxx	The selected wheel torque actuator is updated and wakes through its compatible setter.
IVP_Car_System_Real_Wheels	change_wheel_speed_dampening		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.cxx	The non-virtual concrete control writes the selected wheel Core speed-damping factor.
IVP_Car_System_Real_Wheels	update_body_countertorque		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.cxx	All wheel torques are summed with opposite sign and scaled into the body torque actuator.
IVP_Car_System_Real_Wheels	update_throttle		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.hxx	The early real-wheel header defines the throttle hook as an intentional inline no-op.
IVP_Car_System_Real_Wheels	change_body_downforce		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.cxx	The persistent body-to-static-object force actuator receives the requested downforce.
IVP_Car_System_Real_Wheels	fix_wheel		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.cxx	Wheel locking uses the compatible Constraint template and mirrors the constraint pointer into the solver wheel state.
IVP_Car_System_Real_Wheels	get_body_speed		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.cxx	Body speed is projected onto the requested column of the confirmed Core world matrix.
IVP_Car_System_Real_Wheels	get_wheel_angular_velocity		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.cxx	The query returns the selected torque actuator's confirmed rot_speed_out field.
IVP_Car_System_Real_Wheels	update_wheel_positions		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.hxx	The early real-wheel header defines graphical wheel-position update as an intentional inline no-op.
IVP_Car_System_Real_Wheels	get_orig_front_wheel_distance		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.cxx	Track width is read from the first two confirmed solver target matrices with the early left/right sign convention.
IVP_Car_System_Real_Wheels	get_orig_axles_distance		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp/ivp_controller/ivp_car_system.cxx	Wheelbase is the absolute configured forward-axis separation between front-left and rear-left solver targets.
